"booster","objective","eta","gamma","max_depth","min_child_weight","max_delta_step","subsample","sampling_method","colsample_bytree","colsample_bylevel","colsample_bynode","lambda","alpha","tree_method","scale_pos_weight","refresh_leaf","process_type","grow_policy","max_leaves","max_bin","base_score","comparison_train_round1","comparison_test_round1","comparison_train_round2","comparison_test_round2","comparison_train_round3","comparison_test_round3","comparison_train_round4","comparison_test_round4","comparison_train_round5","comparison_test_round5","comparison_train_round6","comparison_test_round6","comparison_train_round7","comparison_test_round7","comparison_train_round8","comparison_test_round8","comparison_train_round9","comparison_test_round9","comparison_train_round10","comparison_test_round10","comparison_train_round11","comparison_test_round11","comparison_train_round12","comparison_test_round12","comparison_train_round13","comparison_test_round13","comparison_train_round14","comparison_test_round14","comparison_train_round15","comparison_test_round15","comparison_train_round16","comparison_test_round16","comparison_train_round17","comparison_test_round17","comparison_train_round18","comparison_test_round18","comparison_train_round19","comparison_test_round19","comparison_train_round20","comparison_test_round20","comparison_train_round21","comparison_test_round21","comparison_train_round22","comparison_test_round22","comparison_train_round23","comparison_test_round23","comparison_train_round24","comparison_test_round24","comparison_train_round25","comparison_test_round25","comparison_train_round26","comparison_test_round26","comparison_train_round27","comparison_test_round27","comparison_train_round28","comparison_test_round28","comparison_train_round29","comparison_test_round29","comparison_train_round30","comparison_test_round30","comparison_train_round31","comparison_test_round31","comparison_train_round32","comparison_test_round32","comparison_train_round33","comparison_test_round33","comparison_train_round34","comparison_test_round34","comparison_train_round35","comparison_test_round35","comparison_train_round36","comparison_test_round36","comparison_train_round37","comparison_test_round37","comparison_train_round38","comparison_test_round38","comparison_train_round39","comparison_test_round39","comparison_train_round40","comparison_test_round40","comparison_train_round41","comparison_test_round41","comparison_train_round42","comparison_test_round42","comparison_train_round43","comparison_test_round43","comparison_train_round44","comparison_test_round44","comparison_train_round45","comparison_test_round45","comparison_train_round46","comparison_test_round46","comparison_train_round47","comparison_test_round47","comparison_train_round48","comparison_test_round48","comparison_train_round49","comparison_test_round49","comparison_train_round50","comparison_test_round50","comparison_train_round51","comparison_test_round51","comparison_train_round52","comparison_test_round52","comparison_train_round53","comparison_test_round53","comparison_train_round54","comparison_test_round54","comparison_train_round55","comparison_test_round55","comparison_train_round56","comparison_test_round56","comparison_train_round57","comparison_test_round57","comparison_train_round58","comparison_test_round58","comparison_train_round59","comparison_test_round59","comparison_train_round60","comparison_test_round60","comparison_train_round61","comparison_test_round61","comparison_train_round62","comparison_test_round62","comparison_train_round63","comparison_test_round63","comparison_train_round64","comparison_test_round64","comparison_train_round65","comparison_test_round65","comparison_train_round66","comparison_test_round66","comparison_train_round67","comparison_test_round67","comparison_train_round68","comparison_test_round68","comparison_train_round69","comparison_test_round69","comparison_train_round70","comparison_test_round70","comparison_train_round71","comparison_test_round71","comparison_train_round72","comparison_test_round72","comparison_train_round73","comparison_test_round73","comparison_train_round74","comparison_test_round74","comparison_train_round75","comparison_test_round75","comparison_train_round76","comparison_test_round76","comparison_train_round77","comparison_test_round77","comparison_train_round78","comparison_test_round78","comparison_train_round79","comparison_test_round79","comparison_train_round80","comparison_test_round80","comparison_train_round81","comparison_test_round81","comparison_train_round82","comparison_test_round82","comparison_train_round83","comparison_test_round83","comparison_train_round84","comparison_test_round84","comparison_train_round85","comparison_test_round85","comparison_train_round86","comparison_test_round86","comparison_train_round87","comparison_test_round87","comparison_train_round88","comparison_test_round88","comparison_train_round89","comparison_test_round89","comparison_train_round90","comparison_test_round90","comparison_train_round91","comparison_test_round91","comparison_train_round92","comparison_test_round92","comparison_train_round93","comparison_test_round93","comparison_train_round94","comparison_test_round94","comparison_train_round95","comparison_test_round95","comparison_train_round96","comparison_test_round96","comparison_train_round97","comparison_test_round97","comparison_train_round98","comparison_test_round98","comparison_train_round99","comparison_test_round99","comparison_train_round100","comparison_test_round100"
"gbtree","reg:squarederror","0.01","0","6","1","0","1","uniform","1","1","1","1","0","auto","1","1","default","depthwise","0","256","0","3.379187e-08","3.446728e-08","4.742439e-08","4.902256e-08","3.661644e-08","3.632973e-08","3.906868e-08","3.712892e-08","2.908417e-08","2.945255e-08","4.085584e-08","4.091892e-08","3.186293e-08","3.234986e-08","3.929044e-08","3.842246e-08","3.943654e-08","4.012819e-08","3.746156e-08","3.961396e-08","4.224012e-08","4.28845e-08","3.883435e-08","4.294624e-08","4.709559e-08","5.106182e-08","4.820359e-08","5.328227e-08","4.344191e-08","4.471334e-08","4.923779e-08","4.923738e-08","4.288724e-08","4.178039e-08","4.039747e-08","3.930218e-08","4.174995e-08","4.213799e-08","5.281596e-08","5.057233e-08","6.254525e-08","6.356721e-08","6.742982e-08","6.658066e-08","6.508454e-08","6.577184e-08","6.371062e-08","6.334023e-08","5.386904e-08","5.258196e-08","5.44884e-08","5.206648e-08","5.527055e-08","5.505036e-08","7.03175e-08","6.788618e-08","7.450652e-08","6.998938e-08","8.196501e-08","7.767208e-08","7.308314e-08","6.945836e-08","8.449199e-08","8.28626e-08","8.558596e-08","7.959853e-08","8.179387e-08","7.41253e-08","8.902638e-08","8.241883e-08","9.916597e-08","8.90859e-08","9.674143e-08","9.03955e-08","1.018618e-07","9.471935e-08","9.733348e-08","8.996599e-08","9.364968e-08","9.019777e-08","8.348634e-08","8.026647e-08","8.520198e-08","8.088857e-08","8.847244e-08","8.412491e-08","9.258665e-08","8.866114e-08","9.215307e-08","8.749358e-08","8.620334e-08","8.395001e-08","9.169587e-08","8.932213e-08","9.465501e-08","9.067742e-08","9.051415e-08","8.673191e-08","9.35602e-08","8.772979e-08","9.37395e-08","8.721389e-08","8.940594e-08","8.39515e-08","8.896572e-08","8.459845e-08","9.556103e-08","9.154023e-08","9.87302e-08","9.231337e-08","9.652588e-08","9.211883e-08","8.962998e-08","8.711667e-08","8.902032e-08","8.7225e-08","9.182451e-08","9.142184e-08","9.293018e-08","9.304854e-08","1.02062e-07","1.025601e-07","1.019004e-07","1.024088e-07","9.495159e-08","9.386579e-08","1.022115e-07","1.000857e-07","1.031434e-07","1.01663e-07","1.099163e-07","1.081526e-07","9.533647e-08","9.600841e-08","8.987175e-08","8.863271e-08","8.849311e-08","8.849761e-08","8.388693e-08","8.383659e-08","1.002468e-07","9.845514e-08","9.729467e-08","9.60915e-08","9.425148e-08","9.288508e-08","9.618412e-08","9.484594e-08","8.973091e-08","8.851925e-08","9.859254e-08","9.699427e-08","1.020001e-07","1.006481e-07","1.047503e-07","9.905176e-08","1.014319e-07","9.244163e-08","1.034873e-07","9.402204e-08","1.00389e-07","9.141476e-08","1.125234e-07","1.032428e-07","1.074248e-07","9.749248e-08","9.789964e-08","8.951721e-08","9.669367e-08","8.882598e-08","8.810791e-08","8.361341e-08","8.858362e-08","8.55032e-08","9.019913e-08","8.462779e-08","9.622561e-08","9.139314e-08","1.010797e-07","9.767697e-08","1.057142e-07","9.977944e-08","1.010993e-07","9.558337e-08","9.155667e-08","8.725115e-08","9.158934e-08","8.541674e-08","9.657595e-08","9.009877e-08","1.001297e-07","8.913353e-08","1.075184e-07","9.940043e-08","9.98302e-08","9.0554e-08","1.057225e-07","9.957156e-08","1.150061e-07","1.091338e-07"
"gbtree","reg:squarederror","0.12","0","6","1","0","1","uniform","1","1","1","1","0","auto","1","1","default","depthwise","0","256","0","4.561118e-08","4.672302e-08","4.659377e-08","4.823577e-08","5.995003e-08","6.24865e-08","4.127481e-08","4.313058e-08","4.665504e-08","4.708932e-08","4.948776e-08","4.784546e-08","5.430593e-08","4.882321e-08","4.939113e-08","4.433596e-08","4.697307e-08","4.637105e-08","5.096239e-08","4.992962e-08","4.734918e-08","4.500678e-08","5.171716e-08","4.908808e-08","5.821792e-08","5.821338e-08","6.446914e-08","6.185795e-08","6.514074e-08","6.195133e-08","6.300994e-08","6.224355e-08","5.96091e-08","5.99627e-08","6.022596e-08","5.912169e-08","5.323557e-08","5.145393e-08","4.898711e-08","4.613491e-08","5.514674e-08","5.176084e-08","5.841685e-08","5.51261e-08","6.070577e-08","5.631193e-08","6.590487e-08","6.07596e-08","7.377544e-08","6.777415e-08","7.688267e-08","7.03989e-08","6.879591e-08","6.316041e-08","6.771486e-08","6.139316e-08","6.437109e-08","5.699087e-08","6.88499e-08","6.173174e-08","7.012655e-08","6.382926e-08","6.892071e-08","6.155377e-08","6.394568e-08","5.975522e-08","6.364681e-08","5.787457e-08","7.418068e-08","6.750036e-08","8.097392e-08","7.46581e-08","8.688487e-08","8.099046e-08","7.624755e-08","7.087481e-08","8.058935e-08","7.427963e-08","8.874804e-08","7.900407e-08","7.796304e-08","6.9181e-08","8.816835e-08","7.908179e-08","9.252342e-08","8.381094e-08","1.09079e-07","9.969316e-08","9.590652e-08","8.913286e-08","9.764644e-08","9.302714e-08","1.07197e-07","1.049408e-07","1.084301e-07","1.059348e-07","1.010101e-07","9.640053e-08","9.168347e-08","8.752875e-08","7.714196e-08","7.369605e-08","7.910786e-08","7.757799e-08","7.354228e-08","7.245159e-08","7.951053e-08","7.854997e-08","8.031894e-08","7.722079e-08","8.068277e-08","7.652015e-08","8.209883e-08","7.786842e-08","8.784863e-08","8.201176e-08","8.727692e-08","8.124471e-08","9.388466e-08","8.844883e-08","8.711689e-08","8.147821e-08","8.613357e-08","8.011596e-08","9.403313e-08","8.863642e-08","9.588882e-08","9.041043e-08","9.599063e-08","8.935429e-08","9.868695e-08","9.167913e-08","1.058695e-07","9.787844e-08","1.121527e-07","1.039687e-07","1.265461e-07","1.19985e-07","1.153126e-07","1.074045e-07","1.209871e-07","1.147401e-07","1.226761e-07","1.144832e-07","1.180153e-07","1.097946e-07","1.206185e-07","1.125029e-07","1.211617e-07","1.144718e-07","1.096719e-07","1.030155e-07","1.124266e-07","1.087283e-07","1.127696e-07","1.072412e-07","1.233841e-07","1.165571e-07","1.232134e-07","1.145778e-07","1.387349e-07","1.287753e-07","1.455191e-07","1.374049e-07","1.343928e-07","1.249046e-07","1.238732e-07","1.149371e-07","1.187387e-07","1.106268e-07","1.109782e-07","1.042086e-07","1.173607e-07","1.086303e-07","1.215802e-07","1.147345e-07","1.285795e-07","1.24611e-07","1.388073e-07","1.326239e-07","1.485314e-07","1.403866e-07","1.454038e-07","1.369139e-07","1.443201e-07","1.3606e-07","1.418574e-07","1.315627e-07","1.571588e-07","1.467348e-07","1.552534e-07","1.441284e-07","1.446715e-07","1.339013e-07","1.321253e-07","1.207995e-07","1.215123e-07","1.112807e-07","1.296715e-07","1.217984e-07"
"gbtree","reg:squarederror","0.23","0","6","1","0","1","uniform","1","1","1","1","0","auto","1","1","default","depthwise","0","256","0","3.626867e-08","3.588534e-08","3.730338e-08","3.805519e-08","3.420863e-08","3.363207e-08","4.459474e-08","4.455567e-08","3.324147e-08","3.553067e-08","3.837556e-08","4.127036e-08","3.382166e-08","3.767236e-08","3.460816e-08","3.565261e-08","3.890707e-08","3.944803e-08","4.097443e-08","4.296512e-08","3.87261e-08","3.891504e-08","4.111485e-08","3.988607e-08","4.193802e-08","4.047081e-08","4.337323e-08","4.209202e-08","4.112424e-08","3.762908e-08","5.028626e-08","4.728574e-08","4.942431e-08","4.784888e-08","4.846282e-08","4.436491e-08","5.828349e-08","5.860997e-08","6.991249e-08","7.188792e-08","7.408375e-08","7.917193e-08","7.656803e-08","8.149244e-08","7.938859e-08","8.337894e-08","6.150046e-08","6.483386e-08","7.188925e-08","7.576447e-08","6.669905e-08","6.82579e-08","6.09921e-08","6.156883e-08","6.849783e-08","6.920342e-08","6.519771e-08","6.339987e-08","7.301368e-08","7.268544e-08","8.801225e-08","9.052973e-08","8.698044e-08","8.868283e-08","7.933938e-08","7.999935e-08","7.476669e-08","7.483396e-08","7.543689e-08","7.556908e-08","7.698875e-08","7.776407e-08","7.548644e-08","7.874553e-08","7.031549e-08","7.34245e-08","6.784265e-08","7.051202e-08","6.863234e-08","7.043122e-08","7.14392e-08","7.155917e-08","6.450666e-08","6.380768e-08","6.373638e-08","6.258321e-08","6.383925e-08","6.253536e-08","7.00718e-08","6.993227e-08","8.019534e-08","7.932516e-08","8.558891e-08","8.562897e-08","9.661469e-08","9.718432e-08","8.150653e-08","8.164999e-08","9.284573e-08","9.428365e-08","1.076926e-07","1.117766e-07","1.082061e-07","1.124858e-07","1.047409e-07","1.079663e-07","1.059744e-07","1.088636e-07","1.077632e-07","1.111726e-07","1.046122e-07","1.046956e-07","9.118515e-08","9.018349e-08","9.278597e-08","9.096859e-08","9.737829e-08","9.61816e-08","8.14271e-08","8.103954e-08","8.784245e-08","8.922678e-08","9.999019e-08","1.029563e-07","9.940371e-08","1.019099e-07","9.840255e-08","1.016962e-07","1.118132e-07","1.1738e-07","1.167031e-07","1.220316e-07","1.080682e-07","1.113912e-07","1.031603e-07","1.067306e-07","1.037324e-07","1.078733e-07","1.083061e-07","1.121294e-07","9.256357e-08","9.449565e-08","1.035644e-07","1.079e-07","1.008625e-07","1.02583e-07","1.131597e-07","1.172705e-07","1.218788e-07","1.249149e-07","1.094656e-07","1.096895e-07","1.200826e-07","1.223248e-07","1.168066e-07","1.157656e-07","1.045724e-07","1.00609e-07","1.003113e-07","9.277293e-08","1.063896e-07","9.976716e-08","1.085632e-07","1.01403e-07","9.382237e-08","8.338003e-08","1.048572e-07","9.652257e-08","1.167677e-07","1.126967e-07","1.228788e-07","1.190021e-07","1.08695e-07","1.019251e-07","1.137042e-07","1.096453e-07","1.209376e-07","1.172749e-07","1.146395e-07","1.099175e-07","1.186066e-07","1.139718e-07","1.095581e-07","1.037804e-07","1.04354e-07","9.89786e-08","1.024691e-07","9.679166e-08","1.045135e-07","9.976021e-08","1.021205e-07","9.646232e-08","9.213305e-08","8.749043e-08","9.18081e-08","8.767107e-08","9.13817e-08","8.699531e-08","8.513284e-08","7.765953e-08"
"gbtree","reg:squarederror","0.34","0","6","1","0","1","uniform","1","1","1","1","0","auto","1","1","default","depthwise","0","256","0","2.39968e-08","2.372845e-08","2.830723e-08","2.647633e-08","2.957633e-08","2.785063e-08","2.101132e-08","2.180977e-08","2.976305e-08","3.141652e-08","2.783687e-08","2.82751e-08","3.729911e-08","3.78372e-08","3.720827e-08","4.098849e-08","4.028729e-08","4.29107e-08","4.576881e-08","4.891919e-08","4.649643e-08","5.002415e-08","5.143951e-08","5.427195e-08","5.711437e-08","6.023436e-08","4.925074e-08","5.205176e-08","4.876184e-08","4.992498e-08","5.857735e-08","6.046925e-08","6.601078e-08","6.946981e-08","6.223623e-08","6.5782e-08","6.611061e-08","7.191422e-08","6.746719e-08","7.211344e-08","7.979335e-08","8.619814e-08","7.394257e-08","7.563847e-08","7.779798e-08","7.856975e-08","7.62595e-08","7.886283e-08","7.901241e-08","8.165653e-08","8.246668e-08","8.685541e-08","8.800129e-08","9.489365e-08","7.811734e-08","8.411713e-08","7.278865e-08","7.624416e-08","8.02093e-08","8.231371e-08","8.199149e-08","8.758089e-08","8.7132e-08","9.525642e-08","9.322598e-08","1.016148e-07","1.020881e-07","1.073806e-07","8.442477e-08","9.05712e-08","7.315721e-08","7.952909e-08","7.276055e-08","7.683612e-08","7.94363e-08","8.479776e-08","7.556203e-08","7.821121e-08","8.065262e-08","8.43316e-08","7.655511e-08","7.797348e-08","8.156139e-08","8.411022e-08","7.663408e-08","7.796405e-08","7.946225e-08","8.073773e-08","8.11065e-08","8.256828e-08","8.578733e-08","8.788671e-08","8.164154e-08","8.335428e-08","8.171269e-08","8.027237e-08","8.01695e-08","7.760308e-08","8.160498e-08","8.210037e-08","8.221451e-08","8.251424e-08","8.188762e-08","8.484127e-08","8.171737e-08","8.493753e-08","8.000846e-08","8.3267e-08","8.116573e-08","8.358544e-08","8.581167e-08","8.970674e-08","8.680385e-08","9.356001e-08","8.626085e-08","9.431521e-08","8.381704e-08","9.011697e-08","7.684926e-08","8.322028e-08","7.814627e-08","8.45964e-08","7.749162e-08","8.371725e-08","7.968684e-08","8.518655e-08","7.85097e-08","8.437315e-08","8.32334e-08","8.760104e-08","8.828233e-08","9.136045e-08","9.467968e-08","1.012976e-07","1.016524e-07","1.097755e-07","9.586509e-08","1.01803e-07","9.128771e-08","9.632846e-08","8.701381e-08","9.232782e-08","8.943276e-08","9.641163e-08","9.305479e-08","9.783908e-08","8.566233e-08","9.19765e-08","9.024645e-08","9.411166e-08","9.359702e-08","9.773606e-08","8.766943e-08","9.260065e-08","8.874543e-08","9.079231e-08","8.688458e-08","8.965418e-08","8.583119e-08","9.037164e-08","8.423678e-08","8.94849e-08","7.860327e-08","8.331051e-08","7.467015e-08","7.784098e-08","8.198761e-08","8.705585e-08","8.84547e-08","9.252657e-08","8.666144e-08","9.127825e-08","8.70845e-08","8.908019e-08","8.699983e-08","9.084224e-08","8.926449e-08","9.432925e-08","8.798966e-08","9.358098e-08","9.754313e-08","1.029249e-07","9.329349e-08","9.999297e-08","8.456104e-08","9.07285e-08","8.603368e-08","9.172505e-08","9.722742e-08","1.015352e-07","8.527307e-08","8.853159e-08","8.67696e-08","8.989026e-08","9.252504e-08","9.419705e-08","1.013659e-07","1.018772e-07","9.463381e-08","9.486456e-08"
"gbtree","reg:squarederror","0.45","0","6","1","0","1","uniform","1","1","1","1","0","auto","1","1","default","depthwise","0","256","0","4.474048e-08","4.267901e-08","3.236706e-08","3.181779e-08","3.179736e-08","3.238545e-08","2.859278e-08","2.950853e-08","3.177488e-08","3.309487e-08","4.156791e-08","4.255977e-08","3.728008e-08","3.936283e-08","4.6556e-08","4.951699e-08","5.750552e-08","5.823139e-08","6.658912e-08","6.597892e-08","7.673761e-08","7.730376e-08","6.969594e-08","7.122424e-08","8.041308e-08","8.016021e-08","6.686138e-08","6.462006e-08","5.963662e-08","5.928016e-08","5.841563e-08","5.884718e-08","6.752303e-08","6.807805e-08","7.034645e-08","7.378429e-08","7.396311e-08","7.659575e-08","8.336203e-08","8.766075e-08","9.131451e-08","9.501112e-08","9.710729e-08","9.959238e-08","1.011583e-07","1.030753e-07","1.00065e-07","1.042506e-07","1.018948e-07","1.083044e-07","1.103391e-07","1.189831e-07","1.022676e-07","1.102833e-07","1.108065e-07","1.186287e-07","1.189586e-07","1.241291e-07","1.039479e-07","1.060806e-07","1.082237e-07","1.147435e-07","1.132241e-07","1.187092e-07","1.10059e-07","1.105179e-07","1.018274e-07","1.041261e-07","1.057229e-07","1.093555e-07","1.058744e-07","1.104446e-07","1.061654e-07","1.080084e-07","1.158888e-07","1.187754e-07","1.209254e-07","1.237798e-07","1.232548e-07","1.276992e-07","1.218092e-07","1.194682e-07","1.347538e-07","1.324746e-07","1.422509e-07","1.44247e-07","1.425073e-07","1.451243e-07","1.428808e-07","1.45244e-07","1.438878e-07","1.431536e-07","1.445183e-07","1.459748e-07","1.49408e-07","1.464536e-07","1.422684e-07","1.411402e-07","1.505835e-07","1.527877e-07","1.57976e-07","1.649465e-07","1.603769e-07","1.71136e-07","1.590507e-07","1.651031e-07","1.627344e-07","1.688371e-07","1.614383e-07","1.659718e-07","1.572427e-07","1.623858e-07","1.647957e-07","1.683595e-07","1.712271e-07","1.750956e-07","1.672197e-07","1.729505e-07","1.743193e-07","1.806927e-07","1.707893e-07","1.783768e-07","1.678229e-07","1.70294e-07","1.612912e-07","1.656146e-07","1.571032e-07","1.590089e-07","1.49617e-07","1.510944e-07","1.462157e-07","1.456509e-07","1.442868e-07","1.413327e-07","1.539697e-07","1.520685e-07","1.583896e-07","1.589305e-07","1.675857e-07","1.676006e-07","1.675287e-07","1.672473e-07","1.576384e-07","1.554951e-07","1.643813e-07","1.627295e-07","1.531283e-07","1.479225e-07","1.501453e-07","1.476072e-07","1.471036e-07","1.436527e-07","1.39872e-07","1.401644e-07","1.495949e-07","1.535074e-07","1.397221e-07","1.446558e-07","1.355704e-07","1.433968e-07","1.328259e-07","1.401893e-07","1.323003e-07","1.39903e-07","1.364676e-07","1.443703e-07","1.395761e-07","1.488369e-07","1.346481e-07","1.420567e-07","1.472481e-07","1.523718e-07","1.367443e-07","1.42494e-07","1.242746e-07","1.304906e-07","1.233249e-07","1.300279e-07","1.204935e-07","1.267238e-07","1.107493e-07","1.171253e-07","1.078242e-07","1.11775e-07","1.127766e-07","1.166758e-07","1.127191e-07","1.175243e-07","1.081634e-07","1.11025e-07","1.046622e-07","1.108912e-07","1.065355e-07","1.163298e-07","1.035857e-07","1.161646e-07","1.016278e-07","1.108753e-07","9.932065e-08","1.066197e-07"
"gbtree","reg:squarederror","0.56","0","6","1","0","1","uniform","1","1","1","1","0","auto","1","1","default","depthwise","0","256","0","3.257942e-08","3.499719e-08","2.95723e-08","3.104599e-08","3.419469e-08","3.752927e-08","4.024302e-08","4.505598e-08","4.140548e-08","4.434841e-08","4.492574e-08","4.788774e-08","4.92342e-08","4.66932e-08","5.889299e-08","5.942497e-08","5.692948e-08","5.877703e-08","5.355225e-08","5.824873e-08","6.840802e-08","6.987367e-08","6.831254e-08","6.989003e-08","8.642986e-08","8.658785e-08","9.067215e-08","9.436401e-08","7.395574e-08","7.793346e-08","8.536314e-08","8.958342e-08","8.434527e-08","8.58996e-08","9.088865e-08","9.474228e-08","1.00703e-07","1.014588e-07","1.055869e-07","1.0795e-07","8.937936e-08","9.211548e-08","8.604674e-08","8.527354e-08","9.018537e-08","8.730127e-08","9.345103e-08","9.014298e-08","9.539807e-08","9.320501e-08","1.003419e-07","9.801575e-08","8.982596e-08","8.820311e-08","8.889757e-08","8.715229e-08","8.308896e-08","8.086859e-08","8.574651e-08","8.429103e-08","9.489686e-08","9.2461e-08","1.008561e-07","9.984094e-08","9.86875e-08","9.832812e-08","9.44417e-08","9.497113e-08","9.777791e-08","9.658872e-08","9.457607e-08","9.308909e-08","9.096112e-08","9.058058e-08","9.209996e-08","8.947704e-08","8.58296e-08","8.420946e-08","8.858519e-08","8.658189e-08","8.749551e-08","8.682828e-08","8.896055e-08","9.218867e-08","9.462175e-08","1.020416e-07","9.176977e-08","9.78623e-08","9.494504e-08","1.004823e-07","8.501053e-08","8.959724e-08","8.711591e-08","9.002221e-08","8.195565e-08","8.714726e-08","8.535089e-08","8.775464e-08","8.631631e-08","8.748078e-08","8.21299e-08","8.352794e-08","7.950095e-08","8.267399e-08","8.537097e-08","8.888775e-08","8.247086e-08","8.68067e-08","8.293761e-08","8.678991e-08","8.473649e-08","8.876103e-08","9.680202e-08","9.921353e-08","9.524253e-08","9.944947e-08","9.496333e-08","9.820451e-08","8.342015e-08","8.704643e-08","8.064515e-08","8.583439e-08","8.473679e-08","9.012175e-08","8.498424e-08","8.947807e-08","8.816841e-08","9.470306e-08","8.350574e-08","8.998017e-08","8.507422e-08","9.227973e-08","8.92565e-08","9.768096e-08","8.948828e-08","9.622901e-08","8.392246e-08","8.949426e-08","7.24492e-08","7.656185e-08","7.145171e-08","7.664467e-08","7.093365e-08","7.530702e-08","7.245028e-08","7.791244e-08","7.449101e-08","7.993081e-08","7.641567e-08","8.357085e-08","7.529923e-08","8.374823e-08","7.950674e-08","8.935045e-08","8.367574e-08","9.257036e-08","8.851258e-08","9.960096e-08","8.869838e-08","9.903704e-08","8.283236e-08","9.188226e-08","8.869079e-08","9.817522e-08","8.629473e-08","9.421734e-08","9.593272e-08","1.065548e-07","9.908538e-08","1.090549e-07","8.989474e-08","9.978076e-08","1.001339e-07","1.099304e-07","9.457721e-08","1.02267e-07","9.512242e-08","1.031787e-07","9.849443e-08","1.091653e-07","8.898948e-08","9.906292e-08","1.004028e-07","1.108649e-07","8.818133e-08","9.786043e-08","8.003412e-08","8.761067e-08","8.268697e-08","8.894928e-08","8.603703e-08","9.372463e-08","8.444833e-08","9.108571e-08","7.741752e-08","8.427871e-08","8.313244e-08","8.972528e-08","8.776275e-08","9.731251e-08"
"gbtree","reg:squarederror","0.67","0","6","1","0","1","uniform","1","1","1","1","0","auto","1","1","default","depthwise","0","256","0","3.759506e-08","3.493839e-08","3.579511e-08","3.429597e-08","3.180195e-08","3.345816e-08","3.477993e-08","3.606758e-08","3.663527e-08","3.57785e-08","3.689161e-08","3.672065e-08","3.908251e-08","3.941265e-08","3.850793e-08","4.050006e-08","4.817886e-08","4.770681e-08","3.942417e-08","3.98016e-08","3.942879e-08","4.173502e-08","3.895409e-08","4.13942e-08","4.615633e-08","4.831998e-08","4.589581e-08","4.874635e-08","4.5931e-08","4.916327e-08","5.319027e-08","5.394876e-08","4.636958e-08","4.733747e-08","4.963439e-08","5.399916e-08","5.068512e-08","5.36427e-08","4.684861e-08","4.720766e-08","5.661605e-08","5.532696e-08","5.508982e-08","5.420452e-08","4.530865e-08","4.660816e-08","4.386701e-08","5.035187e-08","4.296802e-08","5.00601e-08","4.628798e-08","5.38181e-08","5.339811e-08","5.499149e-08","6.002083e-08","6.011325e-08","6.136588e-08","6.143126e-08","5.642041e-08","5.437837e-08","5.851903e-08","5.564694e-08","5.209235e-08","5.068086e-08","5.212623e-08","5.400691e-08","4.91022e-08","4.890437e-08","5.276367e-08","5.366153e-08","5.428985e-08","5.473718e-08","6.17629e-08","6.422667e-08","7.326937e-08","7.955637e-08","5.957968e-08","6.32453e-08","5.914154e-08","6.213945e-08","5.265307e-08","5.13741e-08","5.899538e-08","5.457288e-08","6.058426e-08","5.935751e-08","6.003947e-08","6.291854e-08","5.48378e-08","5.509876e-08","5.959046e-08","6.029897e-08","5.362846e-08","5.717991e-08","5.544735e-08","5.773191e-08","5.395283e-08","5.682272e-08","5.10127e-08","5.392355e-08","5.672462e-08","5.572605e-08","5.467583e-08","5.248328e-08","5.8869e-08","5.69941e-08","6.503185e-08","6.452487e-08","5.968182e-08","6.027911e-08","6.585648e-08","6.935883e-08","5.737908e-08","5.745885e-08","5.793557e-08","5.774059e-08","6.514666e-08","6.981063e-08","6.895494e-08","7.329977e-08","7.307768e-08","7.91413e-08","7.33345e-08","7.787458e-08","7.300259e-08","7.681305e-08","7.197541e-08","7.605214e-08","7.682657e-08","8.054977e-08","6.783725e-08","7.146142e-08","6.391908e-08","6.653606e-08","6.11814e-08","6.245997e-08","5.629265e-08","5.589377e-08","6.474213e-08","6.586832e-08","6.283389e-08","6.430661e-08","7.45732e-08","7.670701e-08","6.886998e-08","7.053816e-08","7.746845e-08","7.835454e-08","7.847553e-08","7.885073e-08","6.774163e-08","6.772048e-08","7.638667e-08","7.710156e-08","6.522137e-08","6.537987e-08","6.945039e-08","6.930558e-08","7.395101e-08","7.32416e-08","6.903868e-08","6.897271e-08","7.847325e-08","7.640644e-08","6.913241e-08","6.73251e-08","6.639179e-08","6.439962e-08","7.808496e-08","7.622435e-08","7.825565e-08","7.444677e-08","7.882873e-08","7.486072e-08","7.835123e-08","7.50213e-08","7.720413e-08","7.345309e-08","7.755082e-08","7.436234e-08","6.993635e-08","6.682643e-08","7.010978e-08","6.612101e-08","7.404137e-08","7.017495e-08","7.185686e-08","6.832234e-08","7.550653e-08","7.222811e-08","6.752521e-08","6.384119e-08","6.698353e-08","6.42355e-08","6.973541e-08","6.649449e-08","6.604182e-08","6.190826e-08","7.378095e-08","6.924007e-08"
